product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
154,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",727.15,20.83,electronics,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,447,Puce,small,7.8,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,2019-02-08,2.0,792,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,4.1,473,standard,37.96
155,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",109.96,9.76,electronics,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,903,Khaki,extra large,3.6,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,2016-09-15,3.8,511,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,4.5,618,standard,9.48
156,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,221.67,38.69,home decor,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,314,Aquamarine,extra large,3.0,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,2010-03-05,4.0,322,in purus eu magna vulputate luctus cum sociis natoque penatibus,2.6,268,free,45.58
157,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",891.04,23.27,electronics,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,702,Aquamarine,large,4.5,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,2011-04-30,3.3,631,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,4.6,406,express,35.01
158,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",244.02,38.34,beauty,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,423,Purple,medium,3.8,lorem quisque ut erat curabitur gravida nisi at nibh in,2012-11-14,3.4,531,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,1.6,436,express,41.28
159,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",399.32,41.46,home decor,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,982,Teal,large,6.8,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,2018-10-14,1.8,223,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,3.6,710,free,48.85
160,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,904.66,30.67,electronics,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,375,Red,medium,2.5,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,2011-08-29,3.2,617,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,3.9,758,express,5.61
161,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,990.55,43.53,beauty,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,113,Red,medium,5.2,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,2011-02-14,1.9,404,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,3.8,550,standard,47.84
162,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,468.48,17.89,electronics,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,345,Khaki,large,9.6,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,2021-01-15,3.3,302,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,4.9,410,free,41.92
163,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",314.31,22.42,clothing,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,736,Indigo,medium,5.4,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2020-10-14,3.6,820,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,1.7,574,free,13.05
164,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",909.57,14.93,electronics,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,826,Violet,medium,4.0,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,2011-12-17,4.3,990,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,2.5,643,standard,48.78
165,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",25.5,5.02,electronics,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,208,Red,large,3.9,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,2015-08-02,1.3,86,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,1.5,787,free,0.12
166,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",59.33,46.05,home decor,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,545,Orange,extra large,4.4,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,2016-04-30,3.7,496,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,3.9,741,free,30.7
167,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,138.36,15.33,toys,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,808,Green,extra large,2.3,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,2010-10-07,1.7,760,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,1.2,82,standard,34.96
168,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",651.2,14.42,beauty,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,128,Mauv,large,8.6,nec molestie sed justo pellentesque viverra pede ac diam cras,2015-02-01,3.2,860,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,4.3,936,free,4.53
169,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",277.88,20.73,home decor,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,77,Pink,small,8.4,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,2019-07-25,4.9,111,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,3.9,660,free,45.01
170,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",830.72,49.98,home decor,felis ut at dolor quis odio consequat varius integer ac leo pellentesque,175,Crimson,extra large,8.0,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,2018-07-01,3.7,17,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,4.4,121,standard,25.83
171,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,Duis mattis egestas metus.,480.28,35.29,home decor,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,492,Puce,extra large,5.2,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,2020-10-13,4.1,47,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,3.9,895,free,36.65
172,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",933.05,27.33,home decor,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,200,Khaki,small,5.7,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,2017-05-04,1.6,938,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,3.8,293,standard,17.08
173,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,952.72,2.3,toys,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,700,Crimson,medium,5.5,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,2018-05-30,3.4,777,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,1.8,713,standard,18.56
174,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",463.82,21.69,home decor,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,829,Maroon,large,4.5,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius,2019-07-22,2.1,122,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,3.0,59,standard,31.87
175,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",786.62,21.62,toys,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,248,Green,medium,1.5,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,2010-06-01,2.8,724,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,2.6,198,standard,35.0
176,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,"Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",337.58,0.93,beauty,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,927,Purple,extra large,1.2,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,2016-12-28,4.6,987,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,1.2,321,express,25.95
